mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,S Sreesanth,29,1,3.3,29,1,12,4,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,S Sreesanth,29,1,3.4,29,1,12,4,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,S Sreesanth,35,1,3.5,35,1,12,10,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,S Sreesanth,35,1,3.6,35,1,12,10,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,RP Singh,35,1,4.1,35,1,12,10,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,RP Singh,35,1,4.2,35,1,12,10,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,RP Singh,36,1,4.3,36,1,13,10,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,RP Singh,36,1,4.4,36,1,13,10,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,RP Singh,42,1,4.5,42,1,16,13,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,RP Singh,42,1,4.6,42,1,16,13,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,46,1,5.1,42,1,17,16,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,50,1,5.2,42,1,21,16,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,50,1,5.3,38,1,21,16,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,54,1,5.4,42,0,25,16,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,54,1,5.5,42,0,25,16,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,58,1,5.6,46,0,29,16,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,Harbhajan Singh,58,1,6.1,46,0,29,16,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,Harbhajan Singh,59,1,6.2,47,0,29,17,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,Harbhajan Singh,59,1,6.3,47,0,29,17,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,Harbhajan Singh,60,1,6.4,47,0,30,17,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,Harbhajan Singh,60,1,6.5,47,0,30,17,166
43,2007-10-20,Brabourne Stadium,Australia,India,ML Hayden,Harbhajan Singh,60,2,6.6,47,1,30,17,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,61,2,7.1,44,1,31,0,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,62,2,7.2,45,1,31,1,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,63,2,7.3,46,1,32,1,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,64,2,7.4,47,1,32,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,68,2,7.5,47,1,36,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,69,2,7.6,44,1,37,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,Harbhajan Singh,70,2,8.1,45,1,38,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,Harbhajan Singh,70,2,8.2,41,1,38,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,Harbhajan Singh,71,2,8.3,42,1,38,3,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,Harbhajan Singh,72,2,8.4,43,1,39,3,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,Harbhajan Singh,73,2,8.5,38,1,39,4,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,Harbhajan Singh,74,2,8.6,39,1,40,4,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,75,2,9.1,40,1,41,4,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,76,2,9.2,41,1,41,5,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,77,2,9.3,41,1,42,5,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,77,2,9.4,41,1,42,5,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,79,2,9.5,37,1,42,7,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,81,2,9.6,39,1,42,9,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,82,2,10.1,36,1,43,9,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,IK Pathan,83,2,10.2,33,1,43,10,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,84,2,10.3,34,1,44,10,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,IK Pathan,85,2,10.4,31,1,44,11,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,86,2,10.5,32,1,45,11,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,IK Pathan,87,2,10.6,29,1,45,12,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,88,2,11.1,30,1,45,12,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,89,2,11.2,30,1,45,12,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,93,2,11.3,34,1,45,16,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,95,2,11.4,35,1,45,18,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,M Kartik,96,2,11.5,36,1,45,19,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,96,2,11.6,36,0,45,19,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,S Sreesanth,96,2,12.1,35,0,45,19,166
43,2007-10-20,Brabourne Stadium,Australia,India,A Symonds,S Sreesanth,97,2,12.2,35,0,45,20,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,S Sreesanth,101,2,12.3,38,0,49,20,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,S Sreesanth,105,2,12.4,41,0,53,20,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,S Sreesanth,109,2,12.5,41,0,57,20,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,S Sreesanth,110,2,12.6,41,0,58,20,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,Harbhajan Singh,110,3,13.1,40,1,58,20,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,Harbhajan Singh,111,3,13.2,41,1,59,0,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Hodge,Harbhajan Singh,112,3,13.3,41,1,59,1,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,Harbhajan Singh,113,3,13.4,41,1,60,1,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Hodge,Harbhajan Singh,113,3,13.5,40,1,60,1,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Hodge,Harbhajan Singh,113,3,13.6,39,1,60,1,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,114,3,14.1,39,1,61,1,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Hodge,IK Pathan,114,3,14.2,38,1,61,1,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Hodge,IK Pathan,115,3,14.3,38,1,61,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,115,3,14.4,38,1,61,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,116,3,14.5,37,1,62,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Hodge,IK Pathan,116,4,14.6,35,2,62,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,117,4,15.1,35,2,63,0,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,M Kartik,119,4,15.2,36,2,63,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,M Kartik,120,4,15.3,36,2,63,3,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,120,4,15.4,35,2,63,3,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,120,4,15.5,34,2,63,3,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,M Kartik,120,4,15.6,33,2,63,3,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,Harbhajan Singh,120,4,16.1,32,2,63,3,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,Harbhajan Singh,121,4,16.2,32,2,63,4,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,Harbhajan Singh,122,4,16.3,29,2,64,4,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,Harbhajan Singh,124,4,16.4,29,2,64,6,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,Harbhajan Singh,126,4,16.5,30,2,64,8,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,Harbhajan Singh,127,4,16.6,31,2,64,9,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,S Sreesanth,131,4,17.1,35,2,64,13,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,S Sreesanth,132,4,17.2,35,2,64,14,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,S Sreesanth,136,4,17.3,35,2,68,14,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,S Sreesanth,137,4,17.4,32,2,69,14,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,S Sreesanth,140,4,17.5,31,2,69,17,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,S Sreesanth,145,4,17.5,35,2,69,17,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,S Sreesanth,149,4,17.6,39,1,73,17,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,IK Pathan,153,4,18.1,42,1,73,21,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,IK Pathan,154,4,18.2,42,1,73,22,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,155,4,18.3,42,1,74,22,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,IK Pathan,156,4,18.4,43,1,74,23,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,158,4,18.5,45,1,76,23,166
43,2007-10-20,Brabourne Stadium,Australia,India,RT Ponting,IK Pathan,158,5,18.6,44,2,76,23,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,RP Singh,159,5,19.1,45,2,24,0,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Haddin,RP Singh,159,5,19.2,44,2,24,0,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Haddin,RP Singh,160,5,19.2,45,2,24,0,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Haddin,RP Singh,162,5,19.3,46,2,24,2,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Haddin,RP Singh,164,5,19.4,48,1,24,4,166
43,2007-10-20,Brabourne Stadium,Australia,India,BJ Haddin,RP Singh,165,5,19.5,48,1,24,5,166
43,2007-10-20,Brabourne Stadium,Australia,India,MJ Clarke,RP Singh,166,5,19.6,47,1,25,5,166
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,SM Pollock,2,0,0.1,2,0,2,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,SM Pollock,2,0,0.2,2,0,2,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,SM Pollock,2,0,0.3,2,0,2,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,SM Pollock,3,0,0.4,3,0,3,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,BB McCullum,SM Pollock,3,0,0.5,3,0,3,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,BB McCullum,SM Pollock,4,0,0.6,4,0,3,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,BB McCullum,DW Steyn,5,0,1.1,5,0,3,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,DW Steyn,6,0,1.2,6,0,4,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,BB McCullum,DW Steyn,6,0,1.3,6,0,4,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,BB McCullum,DW Steyn,6,0,1.4,6,0,4,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,BB McCullum,DW Steyn,7,0,1.5,7,0,4,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,DW Steyn,7,0,1.6,7,0,4,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,BB McCullum,SM Pollock,8,0,2.0,8,0,4,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,BB McCullum,SM Pollock,14,0,2.1,14,0,9,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,BB McCullum,SM Pollock,14,1,2.2,14,1,9,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,SM Pollock,14,1,2.3,14,1,4,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,SM Pollock,14,1,2.4,14,1,4,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,SM Pollock,16,1,2.5,16,1,4,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,SM Pollock,22,1,2.6,22,1,8,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,DW Steyn,23,1,3.1,23,1,8,5,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,DW Steyn,27,1,3.2,27,1,12,5,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,DW Steyn,27,1,3.3,27,1,12,5,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,DW Steyn,27,1,3.4,27,1,12,5,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,DW Steyn,28,1,3.5,28,1,13,5,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,DW Steyn,28,1,3.6,28,1,13,5,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,SM Pollock,28,1,4.1,28,1,13,5,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,SM Pollock,29,1,4.2,29,1,14,5,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,SM Pollock,33,1,4.3,33,1,14,9,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,SM Pollock,33,1,4.4,33,1,14,9,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,SM Pollock,34,1,4.5,34,1,14,10,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,JM How,SM Pollock,34,2,4.6,32,2,14,10,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,CK Langeveldt,35,2,5.0,33,2,10,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,CK Langeveldt,35,2,5.1,33,2,10,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,CK Langeveldt,36,2,5.2,33,2,11,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,LRPL Taylor,CK Langeveldt,36,2,5.3,33,2,11,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,LRPL Taylor,CK Langeveldt,38,2,5.4,34,2,11,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,LRPL Taylor,CK Langeveldt,38,2,5.5,33,2,11,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,LRPL Taylor,CK Langeveldt,39,2,5.6,33,2,11,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,LRPL Taylor,JA Morkel,39,2,6.1,33,2,11,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,LRPL Taylor,JA Morkel,45,2,6.2,39,2,11,7,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,LRPL Taylor,JA Morkel,45,2,6.3,38,2,11,7,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,LRPL Taylor,JA Morkel,45,3,6.4,38,3,11,7,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,45,3,6.5,37,3,11,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,46,3,6.5,32,3,11,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,48,3,6.6,34,2,11,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,CK Langeveldt,49,3,7.1,35,2,12,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,CK Langeveldt,50,3,7.2,36,2,12,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,CK Langeveldt,52,3,7.3,36,2,14,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,CK Langeveldt,53,3,7.4,31,2,15,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,CK Langeveldt,54,3,7.5,31,2,15,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,CK Langeveldt,54,3,7.6,27,2,15,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,54,3,8.1,27,2,15,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,58,3,8.2,31,2,15,8,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,62,3,8.3,34,2,15,12,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,62,3,8.4,34,2,15,12,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,62,3,8.5,34,2,15,12,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,63,3,8.6,34,2,15,13,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,J Botha,63,3,9.1,30,2,15,13,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,J Botha,64,3,9.2,31,2,15,14,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,J Botha,65,3,9.3,31,2,15,14,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,J Botha,66,3,9.4,32,1,15,15,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,J Botha,66,3,9.5,31,1,15,15,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,L Vincent,J Botha,66,4,9.6,31,2,15,15,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,67,4,10.1,31,2,16,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,JA Morkel,67,4,10.2,31,2,16,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,JA Morkel,68,4,10.3,30,2,16,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,69,4,10.3,31,2,16,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,70,4,10.4,31,2,17,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,JA Morkel,70,4,10.5,31,2,17,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,JA Morkel,71,4,10.6,26,2,17,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,J Botha,71,4,11.1,26,2,17,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,J Botha,71,4,11.2,26,1,17,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,J Botha,72,4,11.3,27,1,17,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,J Botha,73,4,11.4,27,1,18,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,J Botha,74,4,11.5,26,1,18,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,J Botha,75,4,11.6,26,1,19,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,76,4,12.1,26,1,20,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,JA Morkel,78,4,12.2,26,1,20,6,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,GJ Hopkins,JA Morkel,78,5,12.3,25,2,20,6,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,DL Vettori,JA Morkel,79,5,12.4,25,2,20,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,79,5,12.5,25,2,20,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,JA Morkel,81,5,12.6,27,2,22,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,DL Vettori,J Botha,81,5,13.1,23,2,22,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,DL Vettori,J Botha,81,5,13.2,19,2,22,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,DL Vettori,J Botha,81,5,13.3,19,2,22,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,DL Vettori,J Botha,81,5,13.4,19,2,22,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,DL Vettori,J Botha,82,5,13.5,19,2,22,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,J Botha,83,5,13.6,20,2,23,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,SM Pollock,83,5,14.1,19,2,23,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,SM Pollock,84,5,14.2,19,2,24,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,DL Vettori,SM Pollock,84,6,14.3,18,3,24,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,SM Pollock,85,6,14.4,19,3,25,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,SM Pollock,85,6,14.5,19,2,25,0,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,SM Pollock,86,6,14.6,19,2,25,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,J Botha,88,6,15.1,21,2,25,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,J Botha,90,6,15.2,22,2,25,5,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,J Botha,91,6,15.3,22,2,25,6,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,J Botha,95,6,15.4,25,2,29,6,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,J Botha,96,6,15.5,26,2,30,6,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,J Botha,97,6,15.6,26,2,30,7,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,DW Steyn,98,6,16.1,27,2,30,8,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,SB Styris,DW Steyn,98,7,16.2,27,3,30,8,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,MR Gillespie,DW Steyn,99,7,16.3,27,3,8,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,DW Steyn,99,7,16.4,26,3,8,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,DW Steyn,99,7,16.5,25,3,8,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,DW Steyn,99,7,16.6,24,3,8,1,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,MR Gillespie,CK Langeveldt,100,7,17.1,24,3,8,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,101,7,17.1,23,3,8,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,101,7,17.2,23,2,8,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,105,7,17.3,26,2,12,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,105,7,17.4,26,2,12,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,111,7,17.5,30,2,18,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,113,7,17.6,32,2,20,2,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,MR Gillespie,DW Steyn,114,7,18.1,33,2,20,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,DW Steyn,114,7,18.2,33,2,20,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,DW Steyn,116,7,18.3,35,2,22,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,DW Steyn,118,7,18.4,36,2,24,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,DW Steyn,119,7,18.5,36,2,25,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,MR Gillespie,DW Steyn,119,7,18.6,36,2,25,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,125,7,19.1,41,2,31,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,125,7,19.2,41,1,31,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,125,7,19.3,40,1,31,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,126,7,19.4,41,1,32,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,MR Gillespie,CK Langeveldt,127,7,19.4,41,1,32,3,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,MR Gillespie,CK Langeveldt,128,7,19.5,40,1,32,4,129
44,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,KD Mills,CK Langeveldt,129,7,19.6,39,1,33,4,129
45,2008-01-18,New Wanderers Stadium,West Indies,South Africa,DS Smith,SM Pollock,1,0,0.1,1,0,1,0,131
45,2008-01-18,New Wanderers Stadium,West Indies,South Africa,D Ramdin,SM Pollock,1,0,0.2,1,0,1,0,131
45,2008-01-18,New Wanderers Stadium,West Indies,South Africa,D Ramdin,SM Pollock,1,0,0.3,1,0,1,0,131
