mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,KMDN Kulasekara,73,2,19.1,23,2,40,0,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,KMDN Kulasekara,74,2,19.2,24,2,40,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,KMDN Kulasekara,75,2,19.3,22,2,41,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,KMDN Kulasekara,75,2,19.4,21,2,41,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,KMDN Kulasekara,75,2,19.5,21,2,41,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,KMDN Kulasekara,76,2,19.6,22,2,41,2,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,76,2,20.1,22,2,41,2,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,76,2,20.2,20,2,41,2,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,76,2,20.3,20,2,41,2,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,77,2,20.4,20,2,41,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,77,2,20.5,20,2,41,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,78,2,20.6,19,2,42,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,79,2,21.1,18,2,43,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,80,2,21.2,19,2,43,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,81,2,21.3,19,2,44,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,81,2,21.4,19,2,44,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,81,2,21.5,15,2,44,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,81,2,21.6,14,2,44,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,82,2,22.1,13,2,45,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,83,2,22.2,14,2,45,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,83,2,22.3,13,2,45,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,86,2,22.4,16,2,48,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,87,2,22.5,17,2,48,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,88,2,22.6,17,2,49,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,88,2,23.1,16,2,49,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,89,2,23.2,17,1,50,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,89,2,23.3,17,0,50,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,89,2,23.4,17,0,50,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,90,2,23.5,18,0,50,7,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,93,2,23.6,21,0,53,7,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,94,2,24.1,21,0,54,7,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,94,2,24.2,20,0,54,7,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,94,2,24.3,19,0,54,7,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,95,2,24.4,20,0,54,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,96,2,24.5,21,0,55,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,M Muralitharan,98,2,24.6,22,0,55,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,99,2,25.1,23,0,56,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,99,2,25.2,23,0,56,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,100,2,25.3,24,0,56,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,101,2,25.4,24,0,57,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JA Rudolph,TM Dilshan,101,3,25.5,24,1,57,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,102,3,25.6,24,1,57,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,102,3,26.1,23,1,57,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,102,3,26.2,22,1,57,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,102,3,26.3,21,1,57,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,102,3,26.4,21,1,57,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,102,3,26.5,21,1,57,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,103,3,26.6,22,1,57,2,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,103,3,27.1,21,1,57,2,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,104,3,27.2,21,1,57,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,104,3,27.3,21,1,57,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,105,3,27.4,19,1,58,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,105,3,27.5,18,1,58,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,105,3,27.6,17,1,58,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,106,3,28.1,18,1,59,3,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,107,3,28.2,18,1,59,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,107,3,28.3,18,1,59,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,108,3,28.4,19,1,60,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,108,3,28.5,18,1,60,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,109,3,28.6,16,1,60,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,109,3,29.1,15,1,60,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,109,3,29.2,15,1,60,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,109,3,29.3,15,1,60,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,110,3,29.4,15,1,60,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,111,3,29.5,15,1,61,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,112,3,29.6,14,1,61,7,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,113,3,30.1,14,1,61,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,114,3,30.2,15,1,62,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,115,3,30.3,15,1,62,9,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,115,3,30.4,14,1,62,9,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,115,3,30.5,14,0,62,9,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,116,3,30.6,14,0,63,9,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,117,3,31.1,15,0,64,9,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,118,3,31.2,16,0,64,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,118,3,31.3,16,0,64,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,119,3,31.4,17,0,65,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,119,3,31.5,17,0,65,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,119,3,31.6,16,0,65,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,120,3,32.1,17,0,66,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,120,3,32.2,16,0,66,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,120,3,32.3,16,0,66,10,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,121,3,32.4,16,0,66,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,122,3,32.5,17,0,67,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,122,3,32.6,17,0,67,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,122,3,33.1,16,0,67,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,123,3,33.2,16,0,68,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,124,3,33.3,17,0,68,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,124,3,33.4,16,0,68,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,125,3,33.5,17,0,69,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,125,3,33.6,16,0,69,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,127,3,34.1,18,0,71,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,127,3,34.2,18,0,71,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,127,3,34.3,18,0,71,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,128,3,34.4,18,0,72,11,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,129,3,34.5,18,0,72,12,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,130,3,34.6,18,0,73,12,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,131,3,35.1,18,0,74,12,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,131,3,35.2,17,0,74,12,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,135,3,35.2,20,0,74,12,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,136,3,35.3,21,0,75,12,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,137,3,35.4,22,0,75,13,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,137,3,35.5,21,0,75,13,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,138,3,35.6,21,0,76,13,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,139,3,36.1,21,0,77,13,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,143,3,36.2,25,0,77,17,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,143,3,36.3,24,0,77,17,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,143,3,36.4,24,0,77,17,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,144,3,36.5,25,0,77,18,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,144,3,36.6,24,0,77,18,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,145,3,37.1,25,0,77,19,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,146,3,37.2,26,0,78,19,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,148,3,37.3,27,0,78,21,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,149,3,37.4,27,0,78,22,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,150,3,37.5,28,0,79,22,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,151,3,37.6,29,0,79,23,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,152,3,38.1,29,0,79,24,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,ST Jayasuriya,153,3,38.2,29,0,80,24,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,153,3,38.3,29,0,80,24,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,153,3,38.4,28,0,80,24,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,155,3,38.5,30,0,80,26,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,ST Jayasuriya,156,3,38.6,29,0,80,27,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,162,3,39.1,35,0,80,33,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,163,3,39.2,36,0,80,34,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,164,3,39.3,36,0,81,34,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,170,3,39.4,41,0,81,40,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,TM Dilshan,171,3,39.5,41,0,81,41,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,TM Dilshan,172,3,39.6,41,0,82,41,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,172,3,40.1,41,0,82,41,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,172,3,40.2,37,0,82,41,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,173,3,40.3,37,0,83,41,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,174,3,40.4,37,0,83,42,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,175,3,40.5,38,0,84,42,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,181,3,40.6,43,0,84,48,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,182,3,41.1,43,0,85,48,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,WPUJC Vaas,183,3,41.2,40,0,85,49,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,187,3,41.3,44,0,89,49,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,188,3,41.4,45,0,90,49,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,WPUJC Vaas,192,3,41.5,48,0,90,53,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,WPUJC Vaas,196,3,41.6,52,0,90,57,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,197,3,42.1,52,0,91,57,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,198,3,42.2,52,0,91,58,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,199,3,42.3,51,0,92,58,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,200,3,42.4,51,0,92,58,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,201,3,42.5,51,0,93,58,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,202,3,42.6,51,0,93,59,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,PDRL Perera,206,3,43.1,54,0,93,63,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,PDRL Perera,207,3,43.2,54,0,93,64,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,PDRL Perera,209,3,43.3,56,0,95,64,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,PDRL Perera,210,3,43.4,57,0,96,64,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,PDRL Perera,211,3,43.5,56,0,96,65,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,PDRL Perera,212,3,43.6,56,0,97,65,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,214,3,44.1,52,0,97,65,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,215,3,44.2,52,0,98,65,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,217,3,44.3,53,0,98,67,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,M Muralitharan,218,3,44.4,48,0,98,68,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,218,3,44.5,47,0,98,68,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,M Muralitharan,219,3,44.6,47,0,99,68,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,PDRL Perera,220,3,45.1,48,0,100,68,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,PDRL Perera,220,3,45.2,48,0,100,68,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Gibbs,PDRL Perera,220,4,45.3,47,1,100,68,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,SM Pollock,PDRL Perera,220,4,45.4,46,1,100,0,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,SM Pollock,PDRL Perera,221,4,45.5,46,1,100,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,PDRL Perera,225,4,45.6,44,1,104,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,SM Pollock,KMDN Kulasekara,226,4,46.1,44,1,104,2,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,KMDN Kulasekara,228,4,46.2,45,1,106,2,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,KMDN Kulasekara,229,4,46.3,42,1,107,2,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,SM Pollock,KMDN Kulasekara,231,4,46.4,43,1,107,4,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,SM Pollock,KMDN Kulasekara,232,4,46.5,40,1,107,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,KMDN Kulasekara,233,4,46.6,37,1,108,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,234,4,47.1,37,1,109,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,SM Pollock,WPUJC Vaas,236,4,47.2,38,1,109,7,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,SM Pollock,WPUJC Vaas,237,4,47.3,38,1,109,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,241,4,47.4,41,1,113,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,243,4,47.5,42,1,115,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,244,4,47.6,42,1,116,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,KMDN Kulasekara,244,4,48.1,38,1,116,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,KMDN Kulasekara,248,4,48.2,41,1,120,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,KMDN Kulasekara,249,4,48.3,40,1,121,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,SM Pollock,KMDN Kulasekara,249,5,48.4,39,2,121,8,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JM Kemp,KMDN Kulasekara,250,5,48.5,39,2,121,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,KMDN Kulasekara,250,5,48.6,38,2,121,1,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JM Kemp,WPUJC Vaas,254,5,49.1,40,2,121,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JM Kemp,WPUJC Vaas,254,5,49.2,39,2,121,5,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,JM Kemp,WPUJC Vaas,255,5,49.3,38,2,121,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,255,5,49.4,37,2,121,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,259,5,49.5,41,2,121,6,263
18,2006-01-24,Adelaide Oval,South Africa,Sri Lanka,HH Dippenaar,WPUJC Vaas,263,5,49.6,44,2,125,6,263
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,SM Pollock,0,0,0.1,0,0,0,0,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,SM Pollock,0,0,0.2,0,0,0,0,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,SM Pollock,0,0,0.3,0,0,0,0,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,SM Pollock,0,0,0.4,0,0,0,0,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,SM Pollock,0,0,0.5,0,0,0,0,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,SM Pollock,1,0,0.6,1,0,1,0,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,CK Langeveldt,2,0,1.1,2,0,2,0,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,ST Jayasuriya,CK Langeveldt,6,0,1.2,6,0,2,0,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,ST Jayasuriya,CK Langeveldt,6,0,1.3,6,0,2,0,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,ST Jayasuriya,CK Langeveldt,8,0,1.4,8,0,2,2,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,ST Jayasuriya,CK Langeveldt,9,0,1.5,9,0,3,2,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,CK Langeveldt,9,0,1.6,9,0,3,2,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,ST Jayasuriya,SM Pollock,9,0,2.1,9,0,3,2,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,ST Jayasuriya,SM Pollock,10,0,2.2,10,0,4,2,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,SM Pollock,10,0,2.3,10,0,4,2,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,SM Pollock,10,0,2.4,10,0,4,2,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,SM Pollock,11,0,2.5,11,0,4,3,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,ST Jayasuriya,SM Pollock,11,0,2.6,11,0,4,3,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,CK Langeveldt,11,0,3.1,11,0,4,3,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,J Mubarak,CK Langeveldt,12,0,3.2,12,0,4,3,221
19,2006-01-31,Western Australia Cricket Association Ground,Sri Lanka,South Africa,ST Jayasuriya,CK Langeveldt,12,0,3.3,12,0,4,3,221
